Text,emotion
"We're in the middleof nowhere, people.",fear
"Guys, we got the...we got the booty here.",happiness
"Guys, seriously, we needto really seriously buckle down",anger
and focus right now.Okay.,neutral
We're going to need firewood.,neutral
We're going to need a place tolay our heads. It's game time.,neutral
Let's get crack-a-lackin'.,happiness
"Let's move your palm frondsover this way, and then, Z,",neutral
if you can help mepull out everything.,neutral
It was like herding cats.,surprise
And I'm not a cat herder.,neutral
Got to get stuff done.,neutral
In terms of the building of the shelter...,neutral
"Got to get things done, man.",neutral
...I have one word.,surprise
And that's Rocksroy.,surprise
"Put it on this side--here, over here.",neutral
This is why I'm moving thisout of this way.,neutral
Rocksroy has taken on the most leader-like role...,happiness
Line 'em up like this.,neutral
...that through 40 odd seasons,neutral
I have ever seen in this game.,surprise
- I just need to sit for a minute.- Just sit.,neutral
"And in a new era of Survivor,",surprise
it paints a huge targeton your back,fear
right out the gate.,surprise
Let me knowif I'm being too lecture-y.,anger
"Generations have changed,you know?",neutral
It's kind of a little frustrating 'cause,anger
my kids are a lot more easierto take care of than these guys.,anger
I am a stay-at-home dad.,happiness
"You know, I love it.",happiness
My kids are seven and five.,happiness
"It's such a joy, like,",happiness
"just being there with the kidsall the time,",happiness
"watching them grow, watching them develop.",happiness
It's such a different mindset,surprise
to go from always being needed,sadness
for something with your kids.,happiness
And then when you're put in this situation with,neutral
"adults, which you don't need to teach them all the time,",anger
it is a reset with my brain.,surprise
It's a complete different wayof dealing with things.,surprise
So I will have to adapt to being,neutral
in a more social type of game.,neutral
- Where did his stick go?- Which one?,surprise
A wide stick so that we canput another stick over it.,neutral
"- Okay, I'm gonna go searching.- Okay. Okay.",neutral
I have the advantage. It's still in my bra.,surprise
That's when,surprise
"I realized, I need to seewhat's in my bra.",surprise
"- You got to get that pot on, man.- Yeah.",neutral
"While they're listening to Daddy,",neutral
"I'm going to go and, like, read this clue.",neutral
"I know that they probably think I'm looking for an idol, but",fear
I just don't care.,sadness
Okay.,neutral
Cool.,neutral
Hide it in my pants.,fear
I kind of overestimated this advantage,sadness
because the catch is really,neutral
crippling.,sadness
Not only do I have to reconnect,neutral
with Lindsay and Drea to use this thing.,neutral
I also have to consider whether or not,neutral
"I need to take them out, because",fear
this thing becomesmore powerful.,surprise
But they're thinkingthe same thing.,surprise
So now it's like this complex web,neutral
"of, like, game theory.",neutral
Are you going to strike?And who's going to strike first?,anger
Okay. Yeah.,neutral
Fire talk.,surprise
Okay...,surprise
- Yeah.- Very good story,happiness
"that has a little bitof a twist to it,",surprise
"a little bit of a turn to it,",surprise
"- a little bit of strangeness.- Yeah, yeah, yeah.",surprise
"Okay, so I applied for Survivorone time ten years ago.",neutral
When I first started watching.,surprise
"Oh, my gosh.- But here's the twist.",surprise
- You ready?- Yeah.,neutral
I applied as a girl. Yeah.Get out.Ooh.,surprise
Wow.Oh.,surprise
Yeah. So I don't wantto hide anything,neutral
from you guys'cause that's my true self.,neutral
Right.Mm-hmm.- I'm a transgender guy.,neutral
I started transitioning abouteight and a half years ago.,neutral
Uh-huh.Wow.- I had not told my parents.,surprise
Scared to deathto tell the parents,fear
because I already knewhow they felt about it.,neutral
I was born,neutral
a girl.I didn't feel like a girl.,sadness
"And I struggled with it. Made me a very angry, sad,",sadness
depressed person.,sadness
"And when I told my parents, it was not accepted,",sadness
"and so, I had to live my lifeaway from my family, which was",sadness
"very difficult becauseI was very, very, very close",sadness
to my mother.,neutral
"While I was transitioning, mymother had gotten really sick,",sadness
and my father had invited me to come see her.,happiness
"I said, ""Let's bring her home.""",happiness
"And he said, ""Well, we can't",fear
"'cause we haveto have full-time care.""",sadness
"And I said, ""So I'll move here,",neutral
"and we'll take care of herfull-time.""",happiness
"My father and I were never close at all,",sadness
"and during that time, because we had",neutral
"to spend literally every day together,",happiness
"we started to get to know each other, and then,",neutral
"next thing he was asking,did I have anybody in my life.",neutral
"I'm like,""Well, I'm actually married.""",surprise
"And he's like,""Well, I'd like to meet her.""",surprise
"And I thought, ""Well, that would be great.",surprise
"She's a nurse. She could help.""",neutral
And so my wife got to meet my dad.,happiness
And they ended upbecoming close.,happiness
"My mother and I werevery, very close.",sadness
And she started getting worseand worse and...,fear
"um, she-she passed away.",sadness
"My father would ask me,",neutral
"""Why did your mother get sick?""",anger
"And I said, ""'Cause I thinkthis was the plan.",neutral
"You and I got a relationship,and Mom got to know who I was.""",neutral
So I tell you guys thisbecause I want to be honest,neutral
about who I am.,neutral
Survivor makes you take,fear
everything and peel it offand be vulnerable and open.,surprise
"And for me, that's a huge testament for someone",happiness
"who's always hid, like, who I was.",sadness
My goal is to getto the million dollars.,happiness
"But if that doesn't happen,the fact",neutral
that I tried itis a huge testament,neutral
to someonewho hid their whole life.,sadness
So there's your fire talk.,neutral
It's a great fire talk.,happiness
"You're doing a great job, man.Good job.",happiness
- Our hold's gonna be better.- Yeah.,happiness
We got a roof.,happiness
"Oh, my gosh.",surprise
"Day two, and I'm nowherenear crying. Thank God.",sadness
"I think it's by, um...",fear
"But, like, it's crazy.",surprise
I think this is already,neutral
way harder than normalSurvivors,fear
'cause they have so much more stuff to really work with.,neutral
Can you tryto just flip it up again?,surprise
"I mean, we don't even have rope. We're literally",fear
"just, like-- aah!-- putting things up,",surprise
I really felt,neutral
"some sort of, like, connection.",surprise
"So right now, Lydia",neutral
and Hai seem like they get along well.,happiness
And it seemslike Jenny and Mike are a duo.,neutral
And that leaves meand Daniel to be a duo.,neutral
"Nothing's goingto happen without,",fear
"like, me cluing you in or...",neutral
You have to trust someoneto have your back,neutral
- in the conversation.- Yes.,neutral
- I got you.- Yeah.,neutral
- You don't have to worry. I'm solid.- Okay.,neutral
I like everyone in this tribe.,happiness
There is no dud in this tribe.,neutral
"I get, I getgood vibes from you, too.",happiness
It seems like I've made good connections,happiness
"with people thus far,",neutral
"to my delightand surprise, actually.",happiness
"Dude, I wouldn't even knowyou had a bad shoulder",neutral
- if-if...- Good.,neutral
"Like, a lot of people after",neutral
I potentially lost the challengefor the tribe,sadness
"and, like,dislocated my shoulder,",sadness
"would have totally used that to destroy my game,",anger
and they didn't.,sadness
It just means so muchto be here right now.,happiness
Um...,surprise
"- It is a childhood leukemia scar.- Oh, my God, you're...",sadness
"- Yeah.- Good for you, but you're good?",neutral
"- Yeah, I'm fully cured. Fully cured.- Good for you, man.",happiness
"- Good for you.- Yeah, that's amazing.- Yeah.",happiness
Wow.- Yeah.,surprise
"At age 15,I was diagnosed with leukemia.",sadness
"I went through, like, three years of chemotherapy.",sadness
And one of the thingsthat helped me through all this,neutral
was watching Survivor.,neutral
It was just a way,neutral
of enjoying something thatbrought me to a different world.,happiness
"It was rough, but",sadness
it was the best type of canceryou can get if you're a kid.,happiness
It was the most treatable.,surprise
So the idea to now go from a hospital bed,neutral
where I could not support myself and have the strength,sadness
"to, like, brush my teeth to,like, being on an island about",neutral
to have the adventureof a lifetime--,surprise
"it's, uh... it's surreal.It's absolutely...",surprise
Then how could I not say yesto that-that opportunity?,surprise
"- Yeah, it means a lot to be here.- Yeah.",happiness
"So, yeah, it's great.Awesome.",happiness
But the number one reasonI am here,neutral
"is because there is, like, some kid out there",neutral
in some hospital bed longing,sadness
"to have an adventure of this sort or just, like,",neutral
"leave the hospital,and I am out here",happiness
because I'm playingfor that kid.,neutral
Who wants water?,neutral
No one else wants it? Okay.Thank you.,neutral
"You know, I weighed inbefore I came here.",neutral
"- How much?- I'm, like, literally 118.",neutral
You're... you were morethan me. I was 112.,sadness
"Dude, but 118 is the highest",neutral
- I've ever been.- But how tall are you?,surprise
I like Romeo.,happiness
"We're both, you know, ripped.",neutral
But trying to make an allyon Survivor is one of the most,surprise
awkward experiencesI've ever been in.,fear
- Yeah.- The most I've been is 118.,neutral
It's like waiting to be kissed.,happiness
"You need to be willing to make that move,",neutral
"to lean in, but it's terrifying.",fear
"And what if you lean in,they don't lean back?",surprise
"But the first convo I have with Romeo,",neutral
he asks me...,neutral
"How are you feeling? I was aboutto ask you, how are you feeling?",neutral
"To me that's like,",neutral
"""Ding, ding.""Like, those are the words.",neutral
"That's... Like, that'sthe words you're waiting for",surprise
as a Survivor player.,surprise
"I'm going to talk to you likesuperfan to superfan, right?",surprise
"- Yeah.- I feel good about this tribe, and you're the person",happiness
"that, like, I just relate tothe most, and I feel...",neutral
"I, too. Even when I saw you, Iwas like, ""We're both, like...""",surprise
That's what I said.I literally...,anger
- Taro?- I think she said she saw a...,surprise
"I don't even know what taro is.Isn't that, like, cards?",surprise
"She saw... she saw, like,a taro leaf.",surprise
"I think it's taro leaves,which means it has a root.",neutral
"I mean, look, there's, like,literally one thing to do",neutral
on Survivor.,surprise
I know this game. I know,surprise
you do not go off on your ownfor an extended period of time.,anger
"But, so, I'm like, ""This is good. People know",neutral
"I'm looking for taro.""",neutral
"Little do they know, I did look around for an immunity idol.",surprise
"Like, I'm on Survivor. I'm here to play.",surprise
But they're never gonna know that.,sadness
She's first.,surprise
"Then I come back, and something's off.",sadness
Something feels weird.,fear
I feel myself being nervous.,fear
"Almost, I feel guiltyas if I've done something wrong",sadness
"because I went to go tryto find food for my tribe,",neutral
but I wasn't able to do so.,sadness
"Uh, I just want to let you knowthat Drea is, like...",neutral
"- like, bringing your name up.- Oh, really?",surprise
