Text,emotion
is not how I would wantto expend my energy.,Neutral
"- I'm getting real thirsty.I might...- I know, I know.",Neutral
That well water's lookingpretty good right around now.,Neutral
This 26-day game,Neutral
is so much more rapid.,Neutral
I need to sneak offand start strategizing.,Neutral
We'll keep an eye outfor each other.,Neutral
"Hopefully, we can...You know, the number one rule",Neutral
of Tribal Council is don't go.,Neutral
"""Hey, if I hear your name,Gabler, I'll let you know.""",Neutral
"That's not a whole lot.I mean, this is Survivor.",neutral
That's not likea blood pact or anything crazy.,Neutral
I will definitely...will let you know,Neutral
if I hear your name coming up.,Neutral
"Yes, I will for surelet you know.",Neutral
That's so weird to say.,Surprise
"- No, I mean, it's--that's what we're doing.",Neutral
- Yeah.- Are you gettinggood vibes from anybody?,Neutral
"- Honestly, I'm gettinggood vibes from everyone.- Yeah.",happiness
"No one seems to be scheming.No one's, like,",neutral
trying to do too much.,Neutral
People have been very guarded.No one wants,fear
"to jump out as being strategic,and it's...",neutral
it's a little frustrating.,Anger
"The way alliances are goingright now,",Neutral
it's like we're tryingto chop these coconuts.,Neutral
"Just hacking away, hacking away.",Neutral
"And just bang, bang, bang.",Neutral
"Like, open up, open up.",Neutral
"And I think,later on in the game,",neutral
it might bite us in the butt.,Fear
A little more coconut pressure'sgonna do it.,Neutral
"So, my oldest sister is 42.",Neutral
"I have a sister who's 35, 33,",Neutral
"- 30, 28.- Okay.",Neutral
"My oldest half sister is, like,",Neutral
- 18 years older.- Okay.,Neutral
"But I have one full sister,",Neutral
but she passed away.,Sadness
- Oh... I'm so sorry.- Yeah.,sadness
I'm so sorry.,Sadness
"Yeah, but she...she died in 2020.",sadness
Definitely the worst thingthat ever happened in my life.,sadness
"When we were growing up,my sister was my hero.",Happiness
"She's smarter than me,she's prettier than me.",Sadness
She is everything to me.,Happiness
And then there was thismajor trauma that happened,Fear
"to my entire family, and I thinkthat my sister dealt with it by",Neutral
using drugs.,Neutral
I tried to help guide herthrough the struggles,Neutral
"that she experienced, and ourrelationship became strained.",Sadness
And we hadn't spoken in a year.,Sadness
"The last conversationthat we had was aboutSurvivor,",neutral
and it was just likeI was talking,neutral
to the sister that I knew.,Neutral
"Um, but she told methat she was proud of me,",happiness
and she told meshe was excited for me.,happiness
And the most important thingshe said--,Neutral
"""Whatever you need, I got you.""",Happiness
I hadn't felt thatfor a long time.,Neutral
That was the last conversationthat I had with her because,sadness
"six months later,she died of... of an overdose.",sadness
- No amount of timemakes it not...- Yeah.,Neutral
"- just, like, kill you.- Yeah.",Anger
"Oh, my goodness.",Surprise
"- Oh, my God.- Yeah.",Surprise
- Oh.- Thank you.,Happiness
- Make room.,Neutral
I feel closerto Jeanine and Morriah,happiness
because of that moment.,Neutral
- Yeah.- Right?,Neutral
Yes!,Happiness
- Seriously.- Yes.,Neutral
"I think we're a good three,and I definitely",happiness
want to playwith women in this game.,Neutral
It feels totally natural to me.,Neutral
It's powerful.,Neutral
I feel my sister here with me.,Happiness
She would be happy,Happiness
that I'm in a good spotright now.,happiness
- Ugh.,Disgust
Doesn't taste that good.,Disgust
You could put bamboo this way.,Neutral
"- Slide...- Push it, push it, slide more.",Neutral
-  Here we go.- Yup. There we go.,Neutral
I would push it more this way.,Neutral
We have the plansto start building the shelter.,Neutral
"You know, some people are going",neutral
"to weave palm fronds,some people are going",Neutral
to start cutting bamboo.,Neutral
"But I'm in the game now,",Neutral
and it's timeto start strategizing.,Neutral
"You know, always nervous.",fear
"- I know, me, too.- Yeah.",Neutral
"- But I really like you.- I like you, too.",happiness
"I feel like we're dating.I'm just kidding, right? Like...",Surprise
"Yeah, I know, like...",Neutral
I want to play like a fox--clever and cunning.,Neutral
I want to outmaneuver people.I want to be sneaky.,Neutral
"I don't want to play a loud,",neutral
in-your-face gamebecause a lot of times,Neutral
women can't get away with thatthe same way that men can.,Anger
- If we have to goto Tribal Council tomorrow...- I know.,fear
- I want to have a game plan.- Yeah.,Neutral
"There are some loud voiceson this tribe,",Neutral
"and it allows me to staybehind the scenes, and nobody",Neutral
"sees me as, like, a huge threatuntil it's too late.",Fear
Okay.,Neutral
"So if you see Jamesand I talking, I promise you...",Neutral
You're working it.,Neutral
...we're not hiding anythingfrom you guys.,Neutral
- Yeah. Okay.- Okay?,Neutral
"I love Survivor, and",happiness
I always saidthat I wanted to be able,neutral
to havean all-girls alliance.,Neutral
- Because at the endof the day...- Yeah.,Neutral
the three of us--it's what's going,Neutral
- to keep us alive in this game.- Yeah.- It is.,Neutral
- Honestly.- Seriously.,Neutral
The girls and I got together.,Happiness
"But for numbers, I wantto pull James into our alliance.",Neutral
I think,Neutral
he's very genuine out here.,Neutral
I know.,Neutral
- Mm-hmm.- I like your vibe.,happiness
- Cool.- I think we work well together.,Happiness
That's the name of my company--Good Vibes Only.,Happiness
- It is not.- It is.,Neutral
I feel like,neutral
my biggest trick to this gameis going to be my ability,Neutral
to connect with almost anybody.,Neutral
What do you think?,Neutral
"Growing up in Philly,I learned how to play chess, and",neutral
I won the U.S. Open when I was13 for my ratings bracket.,happiness
"Traveling around the country,I would be surprised",surprise
to be the only Black kidat tournaments.,Neutral
"In chess, you figure outwho you're playing,",Neutral
and you're trying to figure out,Neutral
what they're going to do.,Neutral
And now being on Survivor...,Neutral
Lindsay and Karla--they're all solid with you.,Neutral
...all three women have said,Neutral
"they wanted to work with me,",happiness
"and I'm the lone guy. Like,",neutral
that's great.,happiness
It's always betterto let people feel like,neutral
they have the upper hand.,Neutral
"I want to be a king,",Neutral
but I'm gonna looklike the pawn.,Anger
This is so much harder,Sadness
- than at home. Geez.,Disgust
You think it's just too humid?That's what it is?,Anger
There's justtoo much humidity in the air?,Disgust
"You got it, Mike.",Neutral
Come on.,Neutral
Man! Why isn't it burning?,Anger
Is that husk not flammable?,Neutral
"Yeah, maybe so.",Neutral
"When you hear ""petcremator,"" all you think of is,",neutral
I'm a guy that grabs dogsand cats and lizards by the feet,Neutral
and throws 'em in a fire.,Anger
Put a bunch of magnesiumon there.,Neutral
"I actually gracefullylay them in the incinerator, and",neutral
I'm not killing the pet.,Neutral
"- Well...- Okay, that's our firepitfor the...",Neutral
"- So you get... you get it going,and I'll just pick it up.- Cool.",Neutral
"But I know from experience,",neutral
"fire is something I know I cando, just like with the shih tzu",Neutral
that I put in the incinerator.,Neutral
"- Elie, come over here.- Fire!",Fear
"- Oh, my God, guys.- Little sticks, guys.",Surprise
"Teamwork, as usual.",Neutral
"- Oh, my God.- Baka teamwork, guys.",Surprise
"Oh, my God. You are...",Surprise
- Sami!- Hey!,Neutral
- Sami!,Neutral
Sami lit the fire!,Surprise
"Guys, we're cooking.We're literally cooking.",Happiness
"Amazing.Okay, we can exhale now.",Happiness
This was not a start that I had,Neutral
planned on or envisioned.,Neutral
Watch out. It's goingto be nice and toasty there.,Neutral
I'm older than my teammates.,Neutral
I think that basically points,Neutral
everybody against youand makes you an easy target.,Fear
"So, my strategy is basically",Neutral
connect with themand to bond with them.,Happiness
And I think,neutral
"there's always somebody teachingsomebody what to do,",Neutral
"and, you know, sometimesI'm the one being taught,",Neutral
which is awesome at 51.,Happiness
"- Yeah, like, Mastodon.- Oh, that's...",neutral
- Mastodon is great.- I mean...,Neutral
"Yeah, it's really good.Sex Pistols...",happiness
- It's just really good music.- Yeah.,happiness
My sister loved metal.,Neutral
And Gabler--he listens to heavy metal.,Neutral
"I'm like, ""Yeah, Mastodon.I listen to that.""",Neutral
"Uh, Dead Kennedys.",Neutral
"I'm, like, pullingfrom my sister up in space,",Neutral
"being like, ""What werethose punk bands you like?""",Neutral
"And he loved it,",happiness
so we bonded on that real quick.,Happiness
"Well, it's beengreat playing with you.",happiness
"You let me know how I can helpyou in this game, too, okay?",Happiness
"Oh, yeah. Same here.",Neutral
"If I can help you,if I hear your name.",Neutral
I'll let you know.,Neutral
"I think he feels like we'reprobably kindred spirits, and",neutral
"in a way, we are.I genuinely respect him.",Neutral
"- Yeah, absolutely. Deal.- Yeah, yeah.",Happiness
"All right, I'll let you know.",Neutral
He's really sweetand he's caring.,happiness
I might want to work with him.,Neutral
I'm not ruling him out at all.,Neutral
Somebody want coconut water?,Neutral
I'm out here layingon the floor.,Neutral
Crazy. I'm from Philly!This is not what we do!,Anger
"Um, so it was hard for them",Sadness
to understand and acceptthat we were together.,Neutral
"But now we're really good, actually.",Happiness
"Me and Karla-- we kind of,like, started vibing.",Happiness
"We're both married, both gay,",Neutral
and we're both Latino.,Neutral
"She's from Mexico,I'm from Peru.",Neutral
So we have a lot in common.,Happiness
Mm-hmm.,Neutral
Yes.,Neutral
"Stop, you're gonna make me cry.",Sadness
I know.,Neutral
"I play with my heart,and I feel like",neutral
"I want people to see the typeof person that I am,",Neutral
and I want peopleto see my life.,Neutral
I think that's goingto be a good way to get people,happiness
"to open up about themselves,",Neutral
so that waywe can feel more connected,Happiness
and we can work together.,Neutral
Thanks.,Neutral
You know?,Neutral
So...,neutral
"Coming into this game,I was just",neutral
"so nervous. Like, no one'sgoing to want to work with me.",fear
"They're going to see meand they're going to be like,",Neutral
"""Who the hell is this girl?""",Anger
But now it feels likeI've spoken to everyone.,Neutral
So...,Neutral
Okay.,Neutral
Yeah.,Neutral
"At this point, it feels likethat Geo, Ryan and myself--",Neutral
"the three of us are solid,",Happiness
"but I'm also working with James,Lindsay and Cassidy.",Neutral
It feels like I'm in the middle.,Neutral
"Let's try notto spend too much time, like,",neutral
all of us hanging out together,Happiness
- becauseI don't want people to suspect.- Yeah.,Fear
"Coming in, I was",neutral
"very nervous thatI would be perceived as weak,",fear
that people would think that Iwon't do well on our challenges.,Fear
"I honestly thoughtI was going to go out first,",neutral
so it's hard to trust thateveryone wants to talk to me,Fear
and solidify my vote.,Neutral
So I don't know what to believe.,neutral
I don't thinkthis is good for people,Neutral
":to be, like.... this scrambled.",Confusion
"I had a couple tattoos, man,so this is just, uh...",Neutral
I had oneon the back of my head removed.,Neutral
- What?- Had one on my face.,Neutral
You had a tattoo on your face?,Surprise
"Yes, sir.",Neutral
Where was the one on your face?,Neutral
"Like, was it, like,a Mike Tyson tattoo?",Surprise
"No, it was, uh, three dots.",Neutral
- I had three dots right here.- Oh.,Neutral
"- Tattoo?- Yeah, right here.",Neutral
"When I was a teenager,I was, I was in a gang,",Neutral
- and so...- Oh.,Neutral
- Sort of juvenile halland stuff like that.- Yeah.,Neutral
"Ended up meeting some,",neutral
"like, really cool nonprofits",Happiness
- that were able to help me out.- Yeah.,Neutral
"They, uh, were ableto, like, pay for, like, things",Neutral
- like getting the tattoo offthe back of my head.- Wow.,Surprise
"Yeah, I'm not the typeto walk in a room",Neutral
and just sort ofadvertise my background.,Neutral
"I grew upin Los Angeles, California.",Neutral
My family didn'thave college degrees.,Neutral
"They had, like, addictions, right?",Neutral
Nobody went to college.They went to prison.,Sadness
"You know, I ended up in a gang",Fear
and I ended up getting arrested,Sadness
and goingto juvenile hall at 17.,Fear
"When I was in juvenile hall,I was lucky enough",Neutral
"to be in an educational program,",neutral
and they offereda GED test there.,Neutral
"And I took the GED test,",neutral
and I got one of the highestscores that they had seen.,happiness
