Text,emotion
"- Not me.
- Not me.",neutral
"CAROLYN: The plan was,
split it between Jaime and Danny.",neutral
"That was the plan, I thought.",neutral
"And then, I start hearing",neutral
this stuff about Frannie.,neutral
"So he's saying because he
doesn't need you for the vote?",surprise
"- It doesn't matter.
- Well, what is he doing then?","- Neutral
- Surprise"
"Danny tells Heidi, ""Oh,
I don't need you for a vote.",anger
"I already have the numbers.""",neutral
"He would never
say that to Heidi.",neutral
Something doesn't make sense.,confusion
"Not knowing
who exactly is voting",neutral
"for you if that's the vote
they've planned?",neutral
CAROLYN: Something's not right.,fear
People are scared.,fear
"""Frannie wins all
the immunities."" Who ca...",neutral
"Like, I'm not
voting Frannie this vote,",neutral
"and they know that, probably,
and are leaving me out.",sadness
I'm pissed.,anger
I think it's stupid.,disgust
"Well, I know we always haven't
all been on the same page,",neutral
"but, like, seriously,",neutral
"are we gonna let Danny
control another vote?",anger
Yes. Yeah.,happiness
[laughs],happiness
"- Us four and one more.
- CAROLYN: But, um, split?",confusion
"- Maybe Carson.
- FRANNIE: Do you want...",neutral
"- Let's... do it.
- Let's do it.",surprise
"Oh, let's... do it.",neutral
"Every single time everybody
thinks they have a plan,",neutral
"she goes around
and she freaks out.",fear
"And yet, she's the one who...
She's...",sadness
"- Then ask him.
- FRANNIE: Yeah. Perfect.",neutral
"- That was good.
- Hmm. Yeah.","- happiness
- neutral"
[Carolyn whoops],happiness
This is what we're doing now.,neutral
"Okay, I-I don't know
if I'm in yet, but tell me.",neutral
"Me, Frannie, you,",neutral
"Lauren, Jaime for Heidi.",neutral
[laughs],happiness
"I don't like... I don't like
the last-minute thing.",disgust
"Sometimes the
last-minute stuff is the best.",happiness
"CARSON:
We have this plan for Frannie,",neutral
"but all of a sudden,
Carolyn and Frannie are trying",surprise
"to now move the numbers
to Heidi.",neutral
"And so,
I'm just trying to figure out",neutral
"what the best course of action
is from now.",neutral
"- I need to have a conversation.
- Mm-hmm. I don't...",neutral
"with Yam Yam and Lauren
and-and Jaime.",neutral
"The best move for me,
I feel like,",neutral
"would be to take out Frannie,
but doing so",anger
"would really risk
my relationship with Carolyn.",fear
"But I do want Heidi out.
I can see right through her.",anger
"She is working this game
pretty well,",neutral
and she is a big threat.,fear
"CARSON: But I'm really not
sure what is going to happen.",fear
"And it's stressful,
it's chaotic.",stress
"I just wanted it to be simple,",neutral
"but that never happens
with this group.",neutral
"In this game, I feel like
I've really tapped into",happiness
"both of my chaotic
and clever side,",neutral
"but right now I'm, like,
in full chaotic mode,",fear
"and I know there's going to be
a betrayal either way.",fear
"I just have to decide
who I am betraying.",sadness
♪ ♪,neutral
"All right, let's start
with the reward challenge.",neutral
"Frannie, you win your third",happiness
"individual challenge,
and with it,",neutral
"the power to choose three people
to go with you",neutral
"on the biggest reward
of the season.",happiness
"Sanctuary, food,
letters from home. Let's debate.",neutral
"Is there a case to be made
that it's better to be chosen",neutral
"- for that reward than to win?
- FRANNIE: Oh, yeah.",happiness
"You know, I wanted to win
the challenge. I wanted tacos,",sadness
"and I wanted to be
in the sanctuary.",sadness
"But, you know, you never want
to be the one who has to decide",sadness
"who gets their letters
from home.",neutral
"PROBST:
And Danny, make the other case...",neutral
"Why you want to win a challenge
that shows",neutral
"you're a competitor
and you're in charge.",neutral
"DANNY: Jeff, there's a bunch",Neutral
"of Survivorlegends out there,
and they're legends",neutral
"not because they lose a lot,
it's 'cause they win a lot.",happiness
"Frannie put on
three performances",neutral
"where she kicked ass, and the
game ain't over yet, so, yeah,",happiness
"you want to play
to win the season, but also,",neutral
"you don't want to just be good.
You want to be great.",neutral
"You want to be one
of those players... the Robs,",neutral
"the Parvs, the Jeremys.",neutral
"These are legends. Like,",neutral
"- why not strive for that?
- PROBST: I agree with you.",neutral
"That's the only way
to play Survivor",neutral
"is full tilt boogie every single
second of every single day.",neutral
"- Wow. Full tilt boogie.
- [laughter]",surprise
"I don't know
what full tilt boogie is.",neutral
"Probably like this.
I don't know.",neutral
"Full tilt boogie's
a state of mind.",neutral
"- Oh, yeah.
- PROBST: It's like",neutral
"you could call it ""Club Condo.""",neutral
"You can call it
whatever you want.",neutral
It's just a state of mind.,neutral
"So did I full tilt boogie
at the sanctuary?",happiness
"You could full tilt boogie
at the sanctuary.",happiness
I don't know if you did or not.,neutral
"- Oh, I did.
- PROBST: Okay.",neutral
[laughter],happiness
"PROBST: So, Yam Yam,
what does it say about this game",neutral
"when the better you do,
the bigger the target becomes?",fear
"YAM YAM: This is a game of
doing great things and knowing",happiness
"how to smoke-and-mirror it,
you know?",neutral
"This is a very difficult game
to play, you know?",Neutral
"You want to be great,",neutral
"but being great maybe is not
the best thing always.",sadness
"- I'm not winning.
- [laughter]",sadness
"I don't have to worry
about that, you know?",neutral
"- But...
- PROBST: Jaime, Yam Yam said it really well.",neutral
"That's why the great players
are great, is somehow,",neutral
"they were great,
and they still got to the end,",neutral
"and they still won
in many cases.",surprise
JAIME: It is a balancing act.,neutral
"Another example is when somebody
finds an idol, like myself.",surprise
You automatically have,Neutral
"a giant target on your back.
And I just want to make it",fear
"extremely clear
to everyone, Jeff.",neutral
My idol walked out the door,neutral
"at the last Tribal Council
with Kane.",neutral
"So, I'm saying this again
so that there are no secrets.",neutral
"I don't have the idol
any longer, sadly,",sadness
"and now, I'm hoping
that everyone believes me.",neutral
"PROBST:
Carolyn, here's another example.",neutral
"Finding an idol, earning an
advantage really, really good.",happiness
"- Yeah.
- PROBST: And then, suddenly, you're Jaime",surprise
"going, ""I'm so sorry. I promise
I don't have it anymore.""",sadness
"""You can check my bag.
I swear I didn't mean to...",fear
"I'm so...
Please don't vote me out.""",fear
"- [laughter]
- Exactly.",happiness
"CAROLYN:
It is such a balancing act.",neutral
"I've been battling this
the whole time I've been here.",sadness
"I don't want to be too loud,",neutral
"but I don't...
I want to be relevant.",sadness
"But you can't say anything,",neutral
but you got to trust people.,neutral
"It's stressful. PROBST: Jaime,",stress
"you have eight people here,",neutral
"eight different plans
to get to the end.",neutral
"And Frannie winning
some challenges",happiness
"is one layer
to a reason you might think",neutral
"of voting somebody out.
There are all kinds",neutral
of things going on in this tribe,neutral
"- that factor into the vote.
- JAIME: Yes.",neutral
"That's what I love
about this new era of Survivor",happiness
"is it is new. Every single day,",neutral
it's a brand-new game.,happiness
"So, the people that
you worked with last Tribal,",neutral
"you might not talk to them
at all this Tribal.",neutral
It's always gonna be different,neutral
"because everyone's motives
are different,",neutral
"and depending
on what happens that day,",neutral
"it might change
who you work with altogether.",neutral
"So, the era of alliances...",neutral
is over.,sadness
"PROBST: Danny,",neutral
"what scares you most
about the game right now?",fear
"DANNY: Uh, to be
honest, Jeff, we genuinely,",neutral
"like, all really get along.",neutral
"So now, like, it's no secret,
like, me and Lauren have been",neutral
on the opposite sides of voting.,neutral
"But, like, on, like,
a personal level,",neutral
"I love the hell out
of this-this woman.",happiness
But it's also scary,fear
"because everybody else
has those relationships.",sadness
"- LAUREN: Yeah.
- DANNY: And it could be,",neutral
"""Oh, now that friendship
has evolved into an alliance.""",surprise
"PROBST: Frannie, you
were nodding in agreement.",neutral
"Oh, yeah. I thought
one of the great certainties",neutral
in this game is that,neutral
"Danny and Lauren didn't have
a strategic relationship.",neutral
"- Yeah.
- You know? You can't sleep",neutral
on any permutation in this game.,neutral
"- Wow.
- Right?",surprise
"Anybody can talk to anyone
and be working",neutral
with anyone at any time.,neutral
"- It's crazy.
- [laughter]",surprise
"You know?
You see everybody here laughing,",happiness
"- but everybody's, like, nervous.
- CAROLYN: Yeah.",fear
"This was my most stressful day,
and I had immunity.",fear
"I hear one plan,",neutral
"and then someone else might
leave. Then the plan changes.",neutral
"Then someone else leaves,
plan changes again.",sadness
"We add a person, plan changes.",neutral
So I would not be surprised,neutral
"if we had about 20 different
plans going on today.",neutral
"It is pure pandemonium,
like, legitimately.",surprise
"Heidi, can a plan get detoured
with one comment?",surprise
"Yes, especially when you have
so many uncertainties out there.",fear
"If you hear something that is,
like, high alert, like, ""Okay,",fear
"I'm not going with that plan.
I'm going with this other plan.""",neutral
"100%. There's so many plans.
None of us are solid.",fear
"So I truly think,",neutral
"you say the wrong thing,
and you could go home.",fear
"PROBST:
I feel like I have to ask",neutral
"before we go to the vote,
are we good to vote?",neutral
"Okay, in that case,",neutral
"it is time to vote.
Danny, you're up.",neutral
[sighs],sadness
♪ ♪,neutral
I'll go tally the votes.,neutral
♪ ♪,neutral
♪ ♪,neutral
If anybody has an advantage,neutral
"or an idol,
and you want to play it,",neutral
now would be the time to do so.,neutral
"All right, I'll read the votes.",neutral
First vote:,neutral
Frannie.,neutral
Danny.,neutral
Heidi.,neutral
"Heidi. That's two votes Heidi,
one vote Frannie,",neutral
one vote Danny.,neutral
Frannie.,neutral
"We're tied. Two votes Heidi,",neutral
"two votes Frannie,
one vote Danny.",neutral
"Frannie.
That's three votes Frannie,",neutral
"two votes Heidi, one vote Danny.",neutral
Eleventh person voted out,surprise
"and the fourth member
of our jury: Frannie.",surprise
"That's four. That's enough.
Need to bring me your torch.",neutral
"Carolyn, I'm wearing your belt.",neutral
CAROLYN: Aw.,sadness
♪ ♪,neutral
"Frannie, the tribe has spoken.",neutral
Time for you to go.,anger
"- Love you, Frannie.
- Love you.",happiness
"Grab your torches,
head back to camp.",neutral
Good night.,neutral
♪ ♪,neutral
Captioning sponsored by CBS.,neutral
"Captioned by Media Access
Group at WGBH access.wgbh.org",neutral
"YAM YAM: Leaving Carolyn
out of this vote...",surprise
It backfired.,disappointment
PROBST: Next time onSurvivor...,neutral
"CARSON: I've worked so
hard, but it's all crumbling down.",sadness
"JAIME: Now, Lauren
and I have all the power.",anger
I didn't come here to take part.,neutral
I came here to take over.,anger
"I put my game to the test
tonight, and I failed.",sadness
"And I don't fail tests,",neutral
"but I feel like a stronger,
more powerful woman.",happiness
"I beasted challenges. What?
[laughs]",surprise
"And honestly,
being a jury member is,",neutral
"like, the most exciting thing.",happiness
"It's a front row seat
for my favorite show.",happiness
What more could I ask for?,happiness
[roars],anger
"Seriously, both of you guys.",neutral
You knew I was paranoid all day.,fear
You did it all day.,neutral
Once.,neutral
We get back to camp.,neutral
"I say, ""Carolyn,
I need to talk to you.""",neutral
"""Carolyn, I need to talk to you.",neutral
"""Carolyn, we need to sit down,
and we need to talk",neutral
"about Tribal Council.""
Because the two people",neutral
"that she trusts the most...
Carson and I...",neutral
Left Carolyn out of the vote.,anger
"Frannie.
That's three votes Frannie.",surprise
Frannie was such a juicy target.,disgust
"It was impossible
not to vote her out.",sadness
I could not resist.,neutral
"Frannie, the tribe was spoken.",neutral
"I knew leaving Carolyn
out of this vote was gonna be",anger
